user_id,week,exercise,sets,reps_per_set,avg_rpe,volume,weighted_volume
2,7,pushups,4,"[15, 15, 14, 13]",8.29,57,57
2,7,squats,4,"[32, 32, 30, 30]",10,124,86.8
2,7,situps,4,"[8, 6, 6, 4]",7.14,24,36
2,7,plank_seconds,4,"[139, 137, 136, 136]",10,548,164.4
2,7,pushups,4,"[15, 15, 13, 13]",8.29,56,56
2,7,squats,4,"[32, 31, 31, 29]",10,123,86.1
2,7,situps,4,"[8, 7, 5, 4]",7.14,24,36
2,7,plank_seconds,4,"[138, 138, 137, 136]",10,549,164.7
2,7,pushups,4,"[15, 15, 14, 13]",8.29,57,57
2,7,squats,4,"[33, 31, 30, 29]",10,123,86.1
2,7,situps,4,"[7, 7, 6, 5]",7.14,25,37.5
2,7,plank_seconds,4,"[139, 137, 135, 136]",10,547,164.1
3,7,pushups,4,"[5, 4, 3, 2]",8.39,14,14
3,7,squats,4,"[12, 11, 10, 8]",10,41,28.7
3,7,situps,4,"[3, 2, 1, 1]",7.19,7,10.5
3,7,plank_seconds,4,"[50, 49, 47, 46]",10,192,57.6
3,7,pushups,4,"[5, 5, 3, 2]",8.39,15,15
3,7,squats,4,"[12, 11, 10, 9]",10,42,29.4
3,7,situps,4,"[2, 2, 1, 1]",7.19,6,9
3,7,plank_seconds,4,"[49, 48, 47, 47]",10,191,57.3
4,7,pushups,4,"[11, 11, 10, 8]",8.31,40,40
4,7,squats,4,"[23, 22, 21, 20]",10,86,60.2
4,7,situps,4,"[5, 4, 3, 3]",7.15,15,22.5
4,7,plank_seconds,4,"[102, 102, 101, 99]",10,404,121.2
4,7,pushups,4,"[12, 10, 9, 9]",8.31,40,40
4,7,squats,4,"[24, 23, 22, 20]",10,89,62.3
4,7,situps,4,"[5, 5, 5, 3]",7.15,18,27
4,7,plank_seconds,4,"[102, 101, 100, 99]",10,402,120.6
5,7,pushups,4,"[6, 4, 4, 3]",8.31,17,17
5,7,squats,4,"[11, 12, 10, 8]",10,41,28.7
5,7,situps,4,"[2, 2, 1, 1]",7.16,6,9
5,7,plank_seconds,4,"[51, 50, 49, 47]",10,197,59.1
5,7,pushups,4,"[5, 5, 3, 2]",8.31,15,15
5,7,squats,4,"[12, 11, 10, 8]",10,41,28.7
5,7,situps,4,"[2, 2, 1, 1]",7.16,6,9
5,7,plank_seconds,4,"[51, 50, 49, 48]",10,198,59.4
6,7,pushups,4,"[14, 13, 12, 11]",8.26,50,50
6,7,squats,4,"[28, 28, 25, 25]",10,106,74.2
6,7,situps,4,"[7, 6, 5, 4]",7.13,22,33
6,7,plank_seconds,4,"[123, 121, 121, 120]",10,485,145.5
6,7,pushups,4,"[14, 14, 12, 11]",8.26,51,51
6,7,squats,4,"[28, 27, 26, 26]",10,107,74.9
6,7,situps,4,"[6, 6, 4, 3]",7.13,19,28.5
6,7,plank_seconds,4,"[123, 121, 120, 119]",10,483,144.9
6,7,pushups,4,"[13, 12, 11, 11]",8.26,47,47
6,7,squats,4,"[29, 28, 27, 26]",10,110,77
6,7,situps,4,"[6, 5, 5, 4]",7.13,20,30
6,7,plank_seconds,4,"[123, 122, 120, 119]",10,484,145.2
7,7,pushups,4,"[6, 5, 3, 2]",8.19,16,16
7,7,squats,4,"[12, 12, 11, 9]",10,44,30.8
7,7,situps,4,"[3, 2, 1, 1]",7.09,7,10.5
7,7,plank_seconds,4,"[53, 53, 51, 50]",10,207,62.1
7,7,pushups,4,"[5, 4, 3, 2]",8.19,14,14
7,7,squats,4,"[13, 11, 10, 9]",10,43,30.1
7,7,situps,4,"[3, 1, 1, 1]",7.09,6,9
7,7,plank_seconds,4,"[53, 53, 52, 50]",10,208,62.4
8,7,pushups,4,"[5, 4, 1, 1]",8.28,11,11
8,7,squats,4,"[10, 8, 7, 6]",10,31,21.7
8,7,situps,4,"[1, 1, 1, 1]",6.91,4,6
8,7,plank_seconds,4,"[43, 42, 40, 39]",10,164,49.2
8,7,pushups,4,"[5, 4, 2, 2]",8.28,13,13
8,7,squats,4,"[10, 9, 7, 6]",10,32,22.4
8,7,situps,4,"[2, 1, 1, 1]",6.91,5,7.5
8,7,plank_seconds,4,"[42, 42, 40, 39]",10,163,48.9
8,7,pushups,4,"[4, 4, 2, 2]",8.28,12,12
8,7,squats,4,"[10, 8, 8, 6]",10,32,22.4
8,7,situps,4,"[2, 1, 1, 1]",6.91,5,7.5
8,7,plank_seconds,4,"[43, 41, 40, 39]",10,163,48.9
9,7,pushups,4,"[15, 15, 13, 13]",8.34,56,56
9,7,squats,4,"[31, 30, 30, 28]",10,119,83.3
9,7,situps,4,"[7, 7, 5, 4]",7.17,23,34.5
9,7,plank_seconds,4,"[135, 136, 133, 132]",10,536,160.8
9,7,pushups,4,"[16, 15, 13, 12]",8.34,56,56
9,7,squats,4,"[32, 30, 29, 29]",10,120,84
9,7,situps,4,"[7, 7, 6, 4]",7.17,24,36
9,7,plank_seconds,4,"[136, 134, 133, 132]",10,535,160.5
9,7,pushups,4,"[16, 14, 13, 13]",8.34,56,56
9,7,squats,4,"[32, 30, 30, 29]",10,121,84.7
9,7,situps,4,"[6, 7, 6, 5]",7.17,24,36
9,7,plank_seconds,4,"[136, 134, 134, 132]",10,536,160.8
10,7,pushups,4,"[4, 2, 1, 1]",8.04,8,8
10,7,squats,4,"[9, 7, 7, 6]",10,29,20.3
10,7,situps,4,"[2, 1, 1, 1]",7.02,5,7.5
10,7,plank_seconds,4,"[39, 38, 37, 36]",10,150,45
10,7,pushups,4,"[4, 2, 2, 1]",8.04,9,9
10,7,squats,4,"[8, 7, 6, 5]",10,26,18.2
10,7,situps,4,"[1, 1, 1, 1]",7.02,4,6
10,7,plank_seconds,4,"[39, 37, 36, 36]",10,148,44.4
11,7,pushups,4,"[5, 4, 3, 2]",8.19,14,14
11,7,squats,4,"[9, 8, 8, 7]",10,32,22.4
11,7,situps,4,"[1, 1, 1, 1]",6.87,4,6
11,7,plank_seconds,4,"[45, 43, 43, 42]",10,173,51.9
11,7,pushups,4,"[5, 4, 2, 2]",8.19,13,13
11,7,squats,4,"[10, 9, 7, 7]",10,33,23.1
11,7,situps,4,"[2, 1, 1, 1]",6.87,5,7.5
11,7,plank_seconds,4,"[45, 44, 43, 41]",10,173,51.9
11,7,pushups,4,"[5, 4, 3, 1]",8.19,13,13
11,7,squats,4,"[10, 9, 7, 6]",10,32,22.4
11,7,situps,4,"[2, 1, 1, 1]",6.87,5,7.5
11,7,plank_seconds,4,"[44, 43, 43, 41]",10,171,51.3
12,7,pushups,4,"[9, 10, 8, 8]",8.33,35,35
12,7,squats,4,"[21, 20, 19, 18]",10,78,54.6
12,7,situps,4,"[4, 4, 2, 2]",7.06,12,18
12,7,plank_seconds,4,"[94, 93, 91, 91]",10,369,110.7
12,7,pushups,4,"[10, 9, 9, 8]",8.33,36,36
12,7,squats,4,"[22, 20, 19, 19]",10,80,56
12,7,situps,4,"[5, 3, 2, 1]",7.06,11,16.5
12,7,plank_seconds,4,"[94, 93, 91, 90]",10,368,110.4
12,7,pushups,4,"[10, 10, 8, 7]",8.33,35,35
12,7,squats,4,"[22, 20, 19, 18]",10,79,55.3
12,7,situps,4,"[5, 4, 3, 1]",7.06,13,19.5
12,7,plank_seconds,4,"[94, 93, 92, 91]",10,370,111
13,7,pushups,4,"[3, 1, 1, 1]",8,6,6
13,7,squats,4,"[8, 6, 4, 3]",10,21,14.7
13,7,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,7,plank_seconds,4,"[28, 28, 26, 25]",10,107,32.1
13,7,pushups,4,"[2, 1, 1, 1]",8,5,5
13,7,squats,4,"[6, 5, 4, 3]",10,18,12.6
13,7,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,7,plank_seconds,4,"[29, 28, 26, 26]",10,109,32.7
14,7,pushups,4,"[10, 8, 8, 6]",8.31,32,32
14,7,squats,4,"[19, 19, 18, 16]",10,72,50.4
14,7,situps,4,"[5, 3, 2, 1]",7.15,11,16.5
14,7,plank_seconds,4,"[86, 85, 83, 82]",10,336,100.8
14,7,pushups,4,"[8, 9, 8, 7]",8.31,32,32
14,7,squats,4,"[20, 19, 18, 16]",10,73,51.1
14,7,situps,4,"[4, 4, 2, 2]",7.15,12,18
14,7,plank_seconds,4,"[85, 85, 83, 83]",10,336,100.8
15,7,pushups,4,"[2, 1, 1, 1]",7.81,5,5
15,7,squats,4,"[6, 6, 5, 4]",10,21,14.7
15,7,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,7,plank_seconds,4,"[32, 32, 31, 29]",10,124,37.2
15,7,pushups,4,"[3, 1, 1, 1]",7.81,6,6
15,7,squats,4,"[6, 6, 4, 4]",10,20,14
15,7,situps,4,"[1, 1, 1, 1]",6.6,4,6
15,7,plank_seconds,4,"[32, 32, 31, 30]",10,125,37.5
16,7,pushups,4,"[4, 3, 2, 2]",8.33,11,11
16,7,squats,4,"[10, 8, 8, 7]",10,33,23.1
16,7,situps,4,"[1, 1, 1, 1]",6.93,4,6
16,7,plank_seconds,4,"[41, 41, 39, 38]",10,159,47.7
16,7,pushups,4,"[5, 3, 3, 1]",8.33,12,12
16,7,squats,4,"[10, 8, 8, 7]",10,33,23.1
16,7,situps,4,"[1, 1, 1, 1]",6.93,4,6
16,7,plank_seconds,4,"[42, 40, 39, 40]",10,161,48.3
16,7,pushups,4,"[4, 4, 2, 1]",8.33,11,11
16,7,squats,4,"[9, 8, 8, 7]",10,32,22.4
16,7,situps,4,"[2, 1, 1, 1]",6.93,5,7.5
16,7,plank_seconds,4,"[43, 40, 39, 38]",10,160,48
17,7,pushups,4,"[6, 7, 5, 4]",8.38,22,22
17,7,squats,4,"[16, 14, 13, 13]",10,56,39.2
17,7,situps,4,"[3, 2, 2, 1]",7.19,8,12
17,7,plank_seconds,4,"[66, 66, 65, 62]",10,259,77.7
17,7,pushups,4,"[8, 7, 5, 5]",8.38,25,25
17,7,squats,4,"[16, 15, 13, 12]",10,56,39.2
17,7,situps,4,"[3, 3, 1, 1]",7.19,8,12
17,7,plank_seconds,4,"[67, 66, 64, 64]",10,261,78.3
17,7,pushups,4,"[8, 5, 6, 4]",8.38,23,23
17,7,squats,4,"[16, 15, 14, 12]",10,57,39.9
17,7,situps,4,"[3, 2, 2, 1]",7.19,8,12
17,7,plank_seconds,4,"[66, 66, 64, 64]",10,260,78
18,7,pushups,4,"[9, 8, 6, 5]",8.31,28,28
18,7,squats,4,"[18, 18, 15, 16]",10,67,46.9
18,7,situps,4,"[5, 2, 1, 1]",7.03,9,13.5
18,7,plank_seconds,4,"[76, 75, 74, 74]",10,299,89.7
18,7,pushups,4,"[8, 7, 6, 6]",8.31,27,27
18,7,squats,4,"[18, 17, 15, 14]",10,64,44.8
18,7,situps,4,"[4, 2, 2, 1]",7.03,9,13.5
18,7,plank_seconds,4,"[77, 76, 75, 74]",10,302,90.6
18,7,pushups,4,"[9, 8, 7, 5]",8.31,29,29
18,7,squats,4,"[18, 17, 15, 15]",10,65,45.5
18,7,situps,4,"[3, 3, 1, 1]",7.03,8,12
18,7,plank_seconds,4,"[76, 75, 74, 74]",10,299,89.7
19,7,pushups,4,"[3, 1, 1, 1]",8.23,6,6
19,7,squats,4,"[6, 4, 4, 3]",10,17,11.9
19,7,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,7,plank_seconds,4,"[25, 24, 24, 22]",10,95,28.5
19,7,pushups,4,"[2, 1, 1, 1]",8.23,5,5
19,7,squats,4,"[5, 6, 3, 2]",10,16,11.2
19,7,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,7,plank_seconds,4,"[25, 24, 24, 23]",10,96,28.8
19,7,pushups,4,"[3, 2, 1, 1]",8.23,7,7
19,7,squats,4,"[6, 4, 3, 2]",10,15,10.5
19,7,situps,4,"[1, 1, 1, 1]",6.74,4,6
19,7,plank_seconds,4,"[25, 25, 23, 23]",10,96,28.8
20,7,pushups,4,"[2, 2, 1, 1]",8.17,6,6
20,7,squats,4,"[5, 4, 4, 2]",10,15,10.5
20,7,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,7,plank_seconds,4,"[27, 25, 25, 23]",10,100,30
20,7,pushups,4,"[3, 1, 1, 1]",8.17,6,6
20,7,squats,4,"[5, 4, 3, 3]",10,15,10.5
20,7,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,7,plank_seconds,4,"[26, 26, 24, 24]",10,100,30
20,7,pushups,4,"[2, 2, 1, 1]",8.17,6,6
20,7,squats,4,"[6, 4, 3, 2]",10,15,10.5
20,7,situps,4,"[1, 1, 1, 1]",6.72,4,6
20,7,plank_seconds,4,"[27, 25, 25, 24]",10,101,30.3
21,7,pushups,4,"[8, 6, 7, 5]",8.19,26,26
21,7,squats,4,"[18, 17, 17, 16]",10,68,47.6
21,7,situps,4,"[4, 3, 2, 1]",6.97,10,15
21,7,plank_seconds,4,"[82, 80, 80, 78]",10,320,96
21,7,pushups,4,"[9, 8, 7, 5]",8.19,29,29
21,7,squats,4,"[18, 18, 17, 16]",10,69,48.3
21,7,situps,4,"[3, 2, 2, 1]",6.97,8,12
21,7,plank_seconds,4,"[82, 80, 79, 79]",10,320,96
22,7,pushups,4,"[7, 4, 4, 2]",8.4,17,17
22,7,squats,4,"[12, 11, 8, 8]",10,39,27.3
22,7,situps,4,"[2, 1, 1, 1]",7.2,5,7.5
22,7,plank_seconds,4,"[49, 49, 48, 47]",10,193,57.9
22,7,pushups,4,"[5, 5, 4, 3]",8.4,17,17
22,7,squats,4,"[11, 10, 9, 8]",10,38,26.6
22,7,situps,4,"[2, 1, 1, 1]",7.2,5,7.5
22,7,plank_seconds,4,"[49, 48, 47, 46]",10,190,57
23,7,pushups,4,"[7, 6, 5, 3]",8.38,21,21
23,7,squats,4,"[13, 12, 12, 10]",10,47,32.9
23,7,situps,4,"[2, 1, 1, 1]",7.02,5,7.5
23,7,plank_seconds,4,"[58, 56, 56, 54]",10,224,67.2
23,7,pushups,4,"[6, 6, 4, 3]",8.38,19,19
23,7,squats,4,"[14, 12, 11, 11]",10,48,33.6
23,7,situps,4,"[4, 2, 1, 1]",7.02,8,12
23,7,plank_seconds,4,"[57, 57, 55, 55]",10,224,67.2
24,7,pushups,4,"[4, 2, 2, 1]",8.05,9,9
24,7,squats,4,"[8, 8, 7, 5]",10,28,19.6
24,7,situps,4,"[2, 1, 1, 1]",7.03,5,7.5
24,7,plank_seconds,4,"[38, 36, 35, 35]",10,144,43.2
24,7,pushups,4,"[4, 2, 1, 1]",8.05,8,8
24,7,squats,4,"[9, 7, 7, 6]",10,29,20.3
24,7,situps,4,"[1, 1, 1, 1]",7.03,4,6
24,7,plank_seconds,4,"[37, 36, 36, 35]",10,144,43.2
24,7,pushups,4,"[4, 3, 1, 1]",8.05,9,9
24,7,squats,4,"[9, 7, 7, 7]",10,30,21
24,7,situps,4,"[2, 1, 1, 1]",7.03,5,7.5
24,7,plank_seconds,4,"[37, 37, 36, 35]",10,145,43.5
25,7,pushups,4,"[8, 7, 7, 5]",8.29,27,27
25,7,squats,4,"[18, 16, 16, 15]",10,65,45.5
25,7,situps,4,"[3, 2, 1, 1]",7.02,7,10.5
25,7,plank_seconds,4,"[78, 76, 75, 75]",10,304,91.2
25,7,pushups,4,"[8, 8, 7, 6]",8.29,29,29
25,7,squats,4,"[18, 16, 15, 14]",10,63,44.1
25,7,situps,4,"[4, 4, 2, 1]",7.02,11,16.5
25,7,plank_seconds,4,"[77, 75, 75, 74]",10,301,90.3
25,7,pushups,4,"[9, 8, 7, 5]",8.29,29,29
25,7,squats,4,"[17, 17, 16, 15]",10,65,45.5
25,7,situps,4,"[3, 3, 2, 1]",7.02,9,13.5
25,7,plank_seconds,4,"[77, 77, 75, 75]",10,304,91.2
26,7,pushups,4,"[5, 4, 4, 2]",8.34,15,15
26,7,squats,4,"[11, 11, 10, 9]",10,41,28.7
26,7,situps,4,"[3, 1, 1, 1]",7.17,6,9
26,7,plank_seconds,4,"[50, 49, 48, 47]",10,194,58.2
26,7,pushups,4,"[6, 5, 3, 2]",8.34,16,16
26,7,squats,4,"[11, 10, 9, 8]",10,38,26.6
26,7,situps,4,"[3, 2, 1, 1]",7.17,7,10.5
26,7,plank_seconds,4,"[51, 50, 48, 47]",10,196,58.8
26,7,pushups,4,"[6, 5, 3, 2]",8.34,16,16
26,7,squats,4,"[11, 11, 10, 8]",10,40,28
26,7,situps,4,"[3, 1, 1, 1]",7.17,6,9
26,7,plank_seconds,4,"[51, 50, 48, 47]",10,196,58.8
27,7,pushups,4,"[8, 6, 6, 4]",8.22,24,24
27,7,squats,4,"[17, 16, 15, 14]",10,62,43.4
27,7,situps,4,"[4, 3, 2, 1]",7.11,10,15
27,7,plank_seconds,4,"[71, 70, 69, 69]",10,279,83.7
27,7,pushups,4,"[8, 7, 5, 4]",8.22,24,24
27,7,squats,4,"[16, 15, 14, 14]",10,59,41.3
27,7,situps,4,"[4, 3, 1, 1]",7.11,9,13.5
27,7,plank_seconds,4,"[72, 70, 70, 69]",10,281,84.3
28,7,pushups,4,"[4, 3, 1, 1]",7.96,9,9
28,7,squats,4,"[8, 7, 6, 6]",10,27,18.9
28,7,situps,4,"[1, 1, 1, 1]",6.98,4,6
28,7,plank_seconds,4,"[40, 39, 38, 37]",10,154,46.2
28,7,pushups,4,"[3, 2, 1, 1]",7.96,7,7
28,7,squats,4,"[9, 7, 6, 5]",10,27,18.9
28,7,situps,4,"[2, 1, 1, 1]",6.98,5,7.5
28,7,plank_seconds,4,"[39, 38, 38, 36]",10,151,45.3
28,7,pushups,4,"[4, 2, 2, 1]",7.96,9,9
28,7,squats,4,"[9, 8, 6, 5]",10,28,19.6
28,7,situps,4,"[2, 1, 1, 1]",6.98,5,7.5
28,7,plank_seconds,4,"[38, 38, 37, 37]",10,150,45
29,7,pushups,4,"[4, 2, 1, 1]",8.12,8,8
29,7,squats,4,"[9, 6, 6, 5]",10,26,18.2
29,7,situps,4,"[1, 1, 1, 1]",7.06,4,6
29,7,plank_seconds,4,"[37, 35, 35, 33]",10,140,42
29,7,pushups,4,"[4, 2, 2, 1]",8.12,9,9
29,7,squats,4,"[9, 7, 6, 7]",10,29,20.3
29,7,situps,4,"[1, 1, 1, 1]",7.06,4,6
29,7,plank_seconds,4,"[36, 36, 33, 34]",10,139,41.7
29,7,pushups,4,"[3, 3, 1, 1]",8.12,8,8
29,7,squats,4,"[8, 7, 6, 5]",10,26,18.2
29,7,situps,4,"[1, 1, 1, 1]",7.06,4,6
29,7,plank_seconds,4,"[37, 35, 34, 34]",10,140,42
0,8,pushups,4,"[4, 3, 2, 1]",8.05,10,10
0,8,squats,4,"[11, 9, 8, 7]",10,35,24.5
0,8,situps,4,"[2, 1, 1, 1]",6.82,5,7.5
0,8,plank_seconds,4,"[48, 47, 45, 44]",10,184,55.2
0,8,pushups,4,"[5, 3, 1, 2]",8.05,11,11
0,8,squats,4,"[11, 10, 8, 7]",10,36,25.2
0,8,situps,4,"[2, 1, 1, 1]",6.82,5,7.5
0,8,plank_seconds,4,"[47, 46, 45, 45]",10,183,54.9
1,8,pushups,4,"[4, 2, 2, 1]",8.19,9,9
1,8,squats,4,"[8, 6, 7, 4]",10,25,17.5
1,8,situps,4,"[1, 1, 1, 1]",7.1,4,6
1,8,plank_seconds,4,"[35, 35, 33, 32]",10,135,40.5
2,8,pushups,4,"[16, 15, 14, 13]",8.29,58,58
2,8,squats,4,"[33, 32, 31, 30]",10,126,88.2
2,8,situps,4,"[7, 7, 6, 4]",7.14,24,36
2,8,plank_seconds,4,"[139, 137, 136, 136]",10,548,164.4
2,8,pushups,4,"[16, 14, 13, 12]",8.29,55,55
2,8,squats,4,"[33, 30, 31, 30]",10,124,86.8
2,8,situps,4,"[8, 6, 4, 5]",7.14,23,34.5
2,8,plank_seconds,4,"[139, 138, 136, 136]",10,549,164.7
2,8,pushups,4,"[15, 14, 14, 12]",8.29,55,55
2,8,squats,4,"[32, 31, 30, 30]",10,123,86.1
2,8,situps,4,"[8, 6, 5, 5]",7.14,24,36
2,8,plank_seconds,4,"[139, 137, 136, 136]",10,548,164.4
3,8,pushups,4,"[5, 4, 4, 3]",8.39,16,16
3,8,squats,4,"[12, 10, 10, 9]",10,41,28.7
3,8,situps,4,"[2, 2, 1, 1]",7.19,6,9
3,8,plank_seconds,4,"[49, 48, 47, 47]",10,191,57.3
3,8,pushups,4,"[6, 5, 3, 3]",8.39,17,17
3,8,squats,4,"[12, 10, 9, 8]",10,39,27.3
3,8,situps,4,"[3, 1, 1, 1]",7.19,6,9
3,8,plank_seconds,4,"[50, 48, 48, 47]",10,193,57.9
3,8,pushups,4,"[6, 5, 4, 3]",8.39,18,18
3,8,squats,4,"[11, 11, 10, 9]",10,41,28.7
3,8,situps,4,"[3, 1, 1, 1]",7.19,6,9
3,8,plank_seconds,4,"[49, 48, 47, 46]",10,190,57
4,8,pushups,4,"[12, 10, 8, 9]",8.31,39,39
4,8,squats,4,"[24, 23, 22, 20]",10,89,62.3
4,8,situps,4,"[6, 4, 4, 2]",7.15,16,24
4,8,plank_seconds,4,"[103, 102, 100, 100]",10,405,121.5
4,8,pushups,4,"[12, 10, 9, 9]",8.31,40,40
4,8,squats,4,"[23, 23, 22, 20]",10,88,61.6
4,8,situps,4,"[6, 6, 4, 3]",7.15,19,28.5
4,8,plank_seconds,4,"[103, 101, 101, 99]",10,404,121.2
5,8,pushups,4,"[6, 5, 4, 2]",8.31,17,17
5,8,squats,4,"[11, 11, 9, 9]",10,40,28
5,8,situps,4,"[2, 1, 1, 1]",7.16,5,7.5
5,8,plank_seconds,4,"[50, 49, 47, 47]",10,193,57.9
5,8,pushups,4,"[5, 5, 3, 3]",8.31,16,16
5,8,squats,4,"[12, 11, 9, 9]",10,41,28.7
5,8,situps,4,"[2, 1, 1, 1]",7.16,5,7.5
5,8,plank_seconds,4,"[52, 50, 48, 47]",10,197,59.1
5,8,pushups,4,"[6, 5, 3, 3]",8.31,17,17
5,8,squats,4,"[11, 10, 10, 8]",10,39,27.3
5,8,situps,4,"[3, 1, 1, 1]",7.16,6,9
5,8,plank_seconds,4,"[50, 50, 48, 48]",10,196,58.8
6,8,pushups,4,"[14, 13, 11, 10]",8.26,48,48
6,8,squats,4,"[30, 28, 26, 26]",10,110,77
6,8,situps,4,"[6, 5, 4, 3]",7.13,18,27
6,8,plank_seconds,4,"[123, 122, 119, 120]",10,484,145.2
6,8,pushups,4,"[14, 12, 12, 10]",8.26,48,48
6,8,squats,4,"[28, 28, 26, 25]",10,107,74.9
6,8,situps,4,"[6, 5, 5, 4]",7.13,20,30
6,8,plank_seconds,4,"[122, 122, 121, 119]",10,484,145.2
6,8,pushups,4,"[14, 13, 12, 11]",8.26,50,50
6,8,squats,4,"[28, 27, 27, 25]",10,107,74.9
6,8,situps,4,"[7, 6, 5, 4]",7.13,22,33
6,8,plank_seconds,4,"[123, 122, 121, 119]",10,485,145.5
7,8,pushups,4,"[6, 4, 3, 3]",8.19,16,16
7,8,squats,4,"[12, 11, 11, 10]",10,44,30.8
7,8,situps,4,"[2, 2, 1, 1]",7.09,6,9
7,8,plank_seconds,4,"[53, 53, 51, 50]",10,207,62.1
7,8,pushups,4,"[5, 4, 3, 3]",8.19,15,15
7,8,squats,4,"[13, 12, 10, 9]",10,44,30.8
7,8,situps,4,"[2, 2, 1, 1]",7.09,6,9
7,8,plank_seconds,4,"[54, 52, 51, 50]",10,207,62.1
8,8,pushups,4,"[4, 4, 2, 1]",8.28,11,11
8,8,squats,4,"[9, 8, 7, 6]",10,30,21
8,8,situps,4,"[1, 1, 1, 1]",6.91,4,6
8,8,plank_seconds,4,"[43, 42, 40, 39]",10,164,49.2
8,8,pushups,4,"[5, 3, 2, 2]",8.28,12,12
8,8,squats,4,"[10, 9, 8, 6]",10,33,23.1
8,8,situps,4,"[1, 1, 1, 1]",6.91,4,6
8,8,plank_seconds,4,"[42, 42, 40, 39]",10,163,48.9
9,8,pushups,4,"[16, 14, 13, 12]",8.34,55,55
9,8,squats,4,"[31, 30, 30, 29]",10,120,84
9,8,situps,4,"[8, 7, 6, 5]",7.17,26,39
9,8,plank_seconds,4,"[136, 135, 134, 132]",10,537,161.1
9,8,pushups,4,"[15, 15, 13, 12]",8.34,55,55
9,8,squats,4,"[32, 30, 29, 29]",10,120,84
9,8,situps,4,"[8, 6, 6, 4]",7.17,24,36
9,8,plank_seconds,4,"[137, 134, 134, 132]",10,537,161.1
9,8,pushups,4,"[15, 15, 13, 12]",8.34,55,55
9,8,squats,4,"[31, 31, 30, 29]",10,121,84.7
9,8,situps,4,"[7, 6, 6, 4]",7.17,23,34.5
9,8,plank_seconds,4,"[135, 135, 133, 132]",10,535,160.5
10,8,pushups,4,"[3, 3, 2, 1]",8.04,9,9
10,8,squats,4,"[8, 8, 7, 6]",10,29,20.3
10,8,situps,4,"[1, 1, 1, 1]",7.02,4,6
10,8,plank_seconds,4,"[38, 37, 37, 35]",10,147,44.1
10,8,pushups,4,"[4, 2, 1, 1]",8.04,8,8
10,8,squats,4,"[8, 8, 7, 5]",10,28,19.6
10,8,situps,4,"[3, 1, 1, 1]",7.02,6,9
10,8,plank_seconds,4,"[38, 38, 36, 35]",10,147,44.1
11,8,pushups,4,"[5, 3, 3, 1]",8.19,12,12
11,8,squats,4,"[9, 9, 7, 6]",10,31,21.7
11,8,situps,4,"[3, 1, 1, 1]",6.87,6,9
11,8,plank_seconds,4,"[44, 44, 43, 42]",10,173,51.9
11,8,pushups,4,"[4, 3, 2, 1]",8.19,10,10
11,8,squats,4,"[10, 9, 8, 7]",10,34,23.8
11,8,situps,4,"[2, 1, 1, 1]",6.87,5,7.5
11,8,plank_seconds,4,"[44, 43, 42, 42]",10,171,51.3
12,8,pushups,4,"[11, 9, 9, 7]",8.33,36,36
12,8,squats,4,"[21, 21, 20, 18]",10,80,56
12,8,situps,4,"[5, 4, 3, 1]",7.06,13,19.5
12,8,plank_seconds,4,"[94, 92, 91, 91]",10,368,110.4
12,8,pushups,4,"[11, 10, 9, 7]",8.33,37,37
12,8,squats,4,"[22, 20, 20, 19]",10,81,56.7
12,8,situps,4,"[5, 4, 2, 1]",7.06,12,18
12,8,plank_seconds,4,"[94, 92, 91, 90]",10,367,110.1
12,8,pushups,4,"[10, 9, 9, 7]",8.33,35,35
12,8,squats,4,"[22, 20, 19, 19]",10,80,56
12,8,situps,4,"[5, 4, 2, 1]",7.06,12,18
12,8,plank_seconds,4,"[93, 93, 91, 90]",10,367,110.1
13,8,pushups,4,"[3, 2, 1, 1]",8,7,7
13,8,squats,4,"[6, 6, 5, 4]",10,21,14.7
13,8,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,8,plank_seconds,4,"[29, 28, 26, 26]",10,109,32.7
13,8,pushups,4,"[2, 1, 1, 1]",8,5,5
13,8,squats,4,"[6, 6, 5, 3]",10,20,14
13,8,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,8,plank_seconds,4,"[29, 27, 26, 25]",10,107,32.1
13,8,pushups,4,"[2, 2, 1, 1]",8,6,6
13,8,squats,4,"[7, 6, 4, 4]",10,21,14.7
13,8,situps,4,"[1, 1, 1, 1]",6.67,4,6
13,8,plank_seconds,4,"[27, 27, 27, 25]",10,106,31.8
14,8,pushups,4,"[10, 8, 8, 6]",8.31,32,32
14,8,squats,4,"[19, 18, 18, 18]",10,73,51.1
14,8,situps,4,"[4, 3, 2, 1]",7.15,10,15
14,8,plank_seconds,4,"[86, 85, 84, 83]",10,338,101.4
14,8,pushups,4,"[9, 8, 8, 7]",8.31,32,32
14,8,squats,4,"[20, 18, 17, 16]",10,71,49.7
14,8,situps,4,"[3, 3, 2, 2]",7.15,10,15
14,8,plank_seconds,4,"[85, 84, 83, 81]",10,333,99.9
